"SellValue","SortId","VagrantItemLotId","BasicPrice","EnglishName","EnglishDescription","EnglishEffects","Id","Name","TranslatedName","Weight","VagrantBonusEneDropItemLotId","VagrantItemEneDropItemLotId","IconId","ItemType","RefCategory","RefId","SfxVariationId","SpEffectCategory","MaxStack","OverDexterity","GoodsCategory","GoodsUseAnim","BehaviorId","UseLimitCategory","Enable_live","Enable_gray","Enable_white","Enable_black","Enable_multi","Disable_offline","IsEquip","IsConsume","IsAutoEquip","IsEstablishment","IsOnlyOne","IsDrop","DisableMultiDropShare","DisableUseAtOutOfColiseum","DisableUseAtColiseum","IsDisableHand","IsFixItem","IsTravelItem","IsSuppleItem","IsFullSuppleItem","ReplaceItemId","CompTrophySedId","TrophySeqId","IsEnhance","UseMenu","YesNoDialogMessageId","IsDeposit","MagicId","ReplaceCategory","VowType0","VowType1","VowType2","VowType3","VowType4","VowType5","VowType6","VowType7","VowType8","VowType9","VowType10","VowType11","VowType12","VowType13","VowType14","VowType15","Pad"
"-1","28","-1","0","Dragon Head Stone","Stone imbued with the power of the dragons.\nRite of apostles of the ancient dragons.\nGain head of dragon. Emit dragon breath.\n\nThe dragon apostles seek transcendence of\nlife itself, attainable by transformation\ninto an ancient dragon. This rite is only one\nstep, but it cannot be reversed until death.","Gain dragon head and emit dragon breath","377","竜変身（頭）","","0","-1","-1","2121","General","1","230","26","0","99","50","0","11","0","3","True","True","True","True","True","False","True","False","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","5","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","29","-1","0","Dragon Torso Stone","Stone imbued with the power of the dragons.\nRite of apostles of the ancient dragons.\nGain torso of dragon. Roar like a dragon.\n\nThe dragon apostles seek transcendence of\nlife itself, attainable by transformation\ninto an ancient dragon. This rite is only one\nstep, but it cannot be reversed until death.","Gain dragon torso and roar like a dragon","378","竜変身（全身）","","0","-1","-1","2122","General","1","240","58","0","99","50","0","12","0","3","True","True","True","True","True","False","True","False","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","5","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1","106","100400","0","Rubbish","Rubbish with no value.\nWho in their right mind would bother carrying\nthis around? Perhaps you need help.","Has no value","380","金品1","","0","100410","100420","2038","General","0","-1","-1","0","99","50","0","0","0","0","False","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","107","100400","0","Copper Coin","Coin made of copper. Its face shows\nOld Man McLoyf, god of medicine and drink.\n\nEven coins of great value in the world of\nmen have little value in Lordran, where the\naccepted currency is souls.\n\nThose who dream of returning to the outside\nworld are fond of carrying these around.","Copper coin of Old Man McLoyf","381","金品2","","0","100410","100420","2039","General","0","-1","-1","0","99","50","0","0","0","0","False","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"3000","108","100300","0","Silver Coin","Coin made of silver, with a portrait of the\nlegendary Knight King Rendal on its face.\n\nEven coins of great value in the world of\nmen have little value in Lordran, where the\naccepted currency is souls.\n\nThose who dream of returning to the outside\nworld are fond of carrying these around.","Silver coin of Knight King Rendal","382","金品3","","0","100310","100320","2040","General","0","-1","-1","0","99","50","0","0","0","0","False","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"5000","109","100200","0","Gold Coin","Coin made of gold, with Allfather Lloyd\nand his white halo shown on its face.\n\nEven coins of great value in the world of\nmen have little value in Lordran, where the\naccepted currency is souls.\n\nThose who dream of returning to the outside\nworld are fond of carrying these around.","Gold coin of Allfather Lloyd","383","金品4","","0","100210","100220","2055","General","0","-1","-1","0","99","50","0","0","0","0","False","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4051","-1","0","Peculiar Doll","A strange doll in strange dress.\n\nThere once was an abomination who had\nno place in this world. She clutched this\ndoll tightly, and eventually was drawn into\na cold and lonely painted world.","A strange doll with strange dress","384","金品5","","0","-1","-1","2146","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","111","-1","0","Dried Finger","Dried finger with multiple knuckles.\n\nShriveled but still slightly warm.\nWith this many knuckles, surely it\ncannot belong to anything human.","Dried finger with multiple knuckles","385","干からびた指","","0","-1","-1","2129","General","2","28","87","0","1","50","0","6","0","0","True","True","False","False","True","True","True","False","False","False","True","False","False","False","True","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","103","100000","0","Fire Keeper Soul","Soul of the Ash Maiden,\nFire Keeper of Firelink Shrine.\n\nA Fire Keeper's soul is a draw for humanity,\nand held within their bosoms, below just a\nthin layer of skin, are swarms of humanity\nthat writhe and squirm.\nWas the Ash Maiden locked in this dark prison\nfor some transgression, or by her own will?","Boosts power of Estus Flask","390","灰色の聖女の人間性","","0","100010","100020","2086","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","75","100000","0","Fire Keeper Soul","Soul of the Darkmoon Knightess,\nFire Keeper of Anor Londo.\n\nA Fire Keeper's soul is a draw for humanity,\nand held within their bosoms, below just a\nthin layer of skin, are swarms of humanity\nthat writhe and squirm. Her brass armor\nserves to disguise this ghastly form.","Boosts power of Estus Flask","391","火の防人のソウルB","","0","100010","100020","2130","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","76","100000","0","Fire Keeper Soul","Soul of a Daughter of Chaos,\nFire Keeper of Quelaag's Domain.\n\nA Fire Keeper's soul is a draw for humanity,\nand held within their bosoms, below just a\nthin layer of skin, are swarms of humanity\nthat writhe and squirm.\nTo her, the countless eggs which appeared\nwere cradles for each tiny humanity.","Boosts power of Estus Flask","392","火の防人のソウルC","","0","100010","100020","2131","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","77","100000","0","Fire Keeper Soul","Soul of a long-lost Fire Keeper.\n\nEach Fire Keeper is a corporeal manifestation\nof her bonfire, and a draw for the humanity\nwhich is offered to her. Her soul is gnawed\nby infinite humanity, and can boost the power\nof precious Estus Flasks. Reinforced Estus\nFlasks capture denser Estus, allowing for\nincreased restoration of HP.","Boosts power of Estus Flask","393","火の防人のソウルD","","0","100010","100020","2072","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","78","100000","0","Fire Keeper Soul","Soul of a long-lost Fire Keeper.\n\nEach Fire Keeper is a corporeal manifestation\nof her bonfire, and a draw for the humanity\nwhich is offered to her. Her soul is gnawed\nby infinite humanity, and can boost the power\nof precious Estus Flasks. Reinforced Estus\nFlasks capture denser Estus, allowing for\nincreased restoration of HP.","Boosts power of Estus Flask","394","火の防人のソウルE","","0","100010","100020","2101","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","79","100000","0","Fire Keeper Soul","Soul of a long-lost Fire Keeper.\n\nEach Fire Keeper is a corporeal manifestation\nof her bonfire, and a draw for the humanity\nwhich is offered to her. Her soul is gnawed\nby infinite humanity, and can boost the power\nof precious Estus Flasks. Reinforced Estus\nFlasks capture denser Estus, allowing for\nincreased restoration of HP.","Boosts power of Estus Flask","395","火の防人のソウルF","","0","100010","100020","2107","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","80","100000","0","Fire Keeper Soul","Soul of a long-lost Fire Keeper.\n\nEach Fire Keeper is a corporeal manifestation\nof her bonfire, and a draw for the humanity\nwhich is offered to her. Her soul is gnawed\nby infinite humanity, and can boost the power\nof precious Estus Flasks. Reinforced Estus\nFlasks capture denser Estus, allowing for\nincreased restoration of HP.","Boosts power of Estus Flask","396","火の防人のソウルG","","0","100010","100020","2108","General","2","3330","40","0","1","50","0","6","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","1","10010800","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","65","-1","0","Soul of a Lost Undead","Soul of a lost Undead who has\nlong ago gone Hollow.\n\nUse to acquire souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","400","ソウル1","","0","-1","-1","2045","General","2","3270","60","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","66","-1","0","Large Soul of a Lost Undead","Large soul of a lost Undead\nwho has long ago gone Hollow.\n\nUse to acquire souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","401","ソウル2","","0","-1","-1","2046","General","2","3271","60","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","67","-1","0","Soul of a Nameless Soldier","Soul of a nameless Undead soldier\nwho has long ago gone Hollow.\n\nUse to acquire souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","402","ソウル3","","0","-1","-1","2047","General","2","3272","61","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","68","-1","0","Large Soul of a Nameless Soldier","Large soul of a nameless Undead\nsoldier who has long ago gone Hollow.\n\nUse to acquire many souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","403","ソウル4","","0","-1","-1","2048","General","2","3273","61","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","69","-1","0","Soul of a Proud Knight","Soul of a proud Undead knight who\nhas long ago gone Hollow.\n\nUse to acquire many souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","404","ソウル5","","0","-1","-1","2049","General","2","3274","62","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","70","-1","0","Large Soul of a Proud Knight","Large soul of a proud Undead knight\nwho has long ago gone Hollow.\n\nUse to acquire many souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","405","ソウル6","","0","-1","-1","2050","General","2","3275","62","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","71","100500","0","Soul of a Brave Warrior","Soul of a brave Undead warrior\nwho has long ago gone Hollow.\n\nUse to acquire a large amount of souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","406","ソウル7","","0","100510","100520","2051","General","2","3276","63","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"500","72","100500","0","Large Soul of a Brave Warrior","Large soul of a brave Undead warrior\nwho has long ago gone Hollow.\n\nUse to acquire a large amount of souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","407","ソウル8","","0","100510","100520","2052","General","2","3277","63","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","73","100600","0","Soul of a Hero","Soul of a hero of legend\nwho has long ago gone Hollow.\n\nUse to acquire a large amount of souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","408","ソウル9","","0","100610","100620","2053","General","2","3278","64","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","74","100600","0","Soul of a Great Hero","Great soul of a hero of legend\nwho has long ago gone Hollow.\n\nUse to acquire an incredible amount of souls.\n\nSouls are the source of all life,\nand whether Undead, or even Hollow,\none continues to seek them.","Use to acquire souls","409","ソウル10","","0","100610","100620","2054","General","2","3279","65","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1000","101","100100","0","Humanity","Rare tiny black sprite found on corpses.\nUse to gain 1 humanity and restore a\nlarge amount of HP.\n\nThis black sprite is called humanity, but\nlittle is known about its true nature.\nIf the soul is the source of all life,\nthen what distinguishes the humanity\nwe hold within ourselves?","Use to gain 1 humanity + greatly restore HP","500","ベイグラント人間性1","","0","100110","100120","2112","General","2","3290","89","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"2000","102","100100","0","Twin Humanities","Rare tiny black sprite found on corpses.\nVery unusual twin humanity.\nUse to gain 2 humanity and restore a\nlarge amount of HP.\n\nThis black sprite is called humanity, but\nlittle is known about its true nature.\nIf the soul is the source of all life,\nthen what distinction is left for humanity?","Use to gain 2 humanity + greatly restore HP","501","ベイグラント人間性2","","0","100110","100120","2113","General","2","3291","90","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","True","False","False","True","False","False","True","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","58","-1","0","","","","510","【DLC】ゴーのしゃべる石A","","0","-1","-1","2149","General","1","260","-1","5","1","50","0","7","0","0","True","True","True","True","True","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","59","-1","0","","","","511","【DLC】ゴーのしゃべる石B","","0","-1","-1","2150","General","1","265","-1","5","1","50","0","7","0","0","True","True","True","True","True","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","60","-1","0","","","","512","【DLC】ゴーのしゃべる石C","","0","-1","-1","2151","General","1","270","-1","5","1","50","0","7","0","0","True","True","True","True","True","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","61","-1","0","","","","513","【DLC】ゴーのしゃべる石D","","0","-1","-1","2152","General","1","275","-1","5","1","50","0","7","0","0","True","True","True","True","True","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","62","-1","0","","","","514","【DLC】ゴーのしゃべる石E","","0","-1","-1","2153","General","1","280","-1","5","1","50","0","7","0","0","True","True","True","True","True","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"10000","82","-1","0","Soul of Quelaag","Soul of Quelaag, once daughter of the\nWitch of Izalith, but now a chaos demon.\n\nSpecial beings have special souls, and\nQuelaag's soul contains all aspects of Chaos.\nUse it to acquire a huge amount of souls,\nor to create a unique weapon.","Acquire many souls, or create unique weapon","700","混沌の娘クラーグのソウル","","0","-1","-1","2114","General","2","3310","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010801","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"4000","86","-1","0","Soul of Sif","Soul of Sif the Great Grey Wolf, who\nguards the grave of Artorias the Abysswalker.\n\nSpecial beings have special souls.\nUse the soul of Sif, who inherited the\ndivine knightsword, to acquire a huge\namount of souls, or to create a\nunique weapon.","Acquire many souls, or create unique weapon","701","騎士アルトリウスのソウル","","0","-1","-1","2115","General","2","3311","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010802","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"40000","92","-1","0","Soul of Gwyn, Lord of Cinder","Soul of the Gwyn, Lord of Sunlight\nand Cinder, who linked the First Flame.\n\nLord Gwyn bequeathed most of his power to the\nGods, and burned as cinder for the First\nFlame, but even so, Lord Gwyn's soul\nis a powerful thing indeed.","Contains an incredible power","702","大王グウィンのソウル","","0","-1","-1","2116","General","2","3312","67","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010803","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"8000","83","-1","0","Core of an Iron Golem","Soul serving as the core of the Iron Golem,\nguardian of Sen's Fortress, and slayer of\ncountless heroes seeking Anor Londo.\n\nOriginally a bone of an everlasting dragon.\nUse to acquire a huge amount of souls,\nor to create a unique weapon.","Acquire many souls, or create unique weapon","703","ゴーレムのソウル","","0","-1","-1","2117","General","2","3313","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010804","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"8000","84","-1","0","Soul of Ornstein","Soul of Ornstein, Dragonslayer Knight who\nguards the cathedral in the forsaken city of Anor Londo.\n\nSpecial beings have special souls.\nLord Gwyn granted this soul to his four\nmost trusted knights.\n\nUse to acquire a huge amount of souls,\nor to create a unique weapon.","Acquire many souls, or create unique weapon","704","騎士ロードリクのソウル","","0","-1","-1","2118","General","2","3314","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010805","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"8000","81","-1","0","Soul of the Moonlight Butterfly","Soul of the mystical Moonlight Butterfly,\nwhich flitters in the Darkroot Garden.\n\nSpecial beings have special souls.\nThe butterfly's soul is a creation of\nSeath the Scaleless.\n\nUse to acquire a huge amount of souls,\nor to create a unique weapon.","Acquire many souls, or create unique weapon","705","月光蝶のソウル","","0","-1","-1","2119","General","2","3315","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010806","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"1","85","-1","0","Soul of Smough","Soul of Smough the Executioner, who\nguards the cathedral in the forsaken\ncity of Anor Londo.\n\nSpecial beings have special souls.\nUse the soul of this eerily gleeful\nexecutioner to acquire a huge amount\nof souls, or to create a unique weapon.","Acquire many souls, or create unique weapon","706","処刑者スモウのソウル","","0","-1","-1","2120","General","2","3316","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010807","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"15000","88","-1","0","Soul of Priscilla","Soul of Priscilla the Crossbreed,\ntrapped inside the painted world of Ariamis.\n\nSpecial beings have special souls.\nUse the soul of this crossbreed bastard\nchild and antithesis to all life to acquire\na huge amoung of souls, or to create\na unique weapon.","Acquire many souls, or create unique weapon","707","半竜プリシラのソウル","","0","-1","-1","2133","General","2","3317","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010808","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"20000","87","-1","0","Soul of Gwyndolin","Soul of Darkmoon Gwyndolin, god of the Dark\nSun and guardian of deserted Anor Londo.\n\nSpecial beings have special souls.\nUse the soul of Gwyn's lastborn\nto acquire a huge amount of souls,\nor to create a unique weapon.","Acquire many souls, or create unique weapon","708","陰の太陽グウィンドリンのソウル","","0","-1","-1","2134","General","2","3318","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010809","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"10000","89","-1","0","","","","709","【DLC】金キメラのソウル","","0","-1","-1","2154","General","2","3319","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010810","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"10000","90","-1","0","","","","710","【DLC】アルトリウスのソウル","","0","-1","-1","2155","General","2","3320","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010811","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"10000","91","-1","0","","","","711","【DLC】深淵の主のソウル","","0","-1","-1","2156","General","2","3321","66","0","99","50","0","9","0","0","True","True","True","True","True","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","1","10010812","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4012","-1","0","Large Ember","Ember required for weapon ascension.\nA large, high-quality ember.\nHandled by the blacksmiths of Astora.\n\nAscension for +5 standard weapon.\nAllows reinforcement to +10.\n\nAlso, can ascend +5 std wpn to raw wpn.\n(raw weapon can be reinforced to +5)","Ember for blacksmith weapon ascension","800","上級転職解放","","0","-1","-1","2109","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4014","-1","0","Very Large Ember","Ember required for weapon ascension.\nHuge ember of highest quality.\nHandled by the blacksmiths of Astora.\n\nAscension for +10 standard weapon.\nAllows reinforcement to +15,\non par with the greatest weapons of legend.","Ember for blacksmith weapon ascension","801","最上級転職解放","","0","-1","-1","2070","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4016","-1","0","Crystal Ember","Ember required for weapon ascension.\nCrystal ember created by Seath the Scaleless.\nHandled only by the giant God's blacksmiths.\n\nAscends +10 standard wpn to crystal weapon.\n(crystal weapon can be reinforced to +5)\n\nCrystal weapons are powerful but brittle,\nand cannot be repaired once broken.","Ember for blacksmith weapon ascension","802","結晶転職解放","","0","-1","-1","2071","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4022","-1","0","Large Magic Ember","Ember required for weapon ascension.\nLarge magic ember, a form of sorcery.\nHandled only by the Vinheim magic blacksmiths.\n\nAscends +5 magic weapon.\nAllows reinforcement to +10,\nthe most powerful level for magic weapons.","Ember for blacksmith weapon ascension","806","魔法上級A転職解放","","0","-1","-1","2073","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4024","-1","0","Enchanted Ember","Ember required for weapon ascension.\nThis enchanted ember, a form of sorcery,\nis a vestige of the lost land of Oolacile.\n\nAscends +5 magic wpn to enchanted weapon.\n(enchanted weapon can be reinforced to +5)\n\nThe sorcerer's enchanted weapon that inflicts\nmagic damage and is boosted by intelligence.","Ember for blacksmith weapon ascension","807","魔法上級B転職解放","","0","-1","-1","2074","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
