WanderingEquipId,OldSortId,EquipModelId,SellValue,BasicPrice,EnglishName,Durability,FixPrice,DurabilityMax,Name,VagrantItemEneDropItemLotId,Weight,TranslatedName,Id,VagrantBonusEneDropItemLotId,VagrantItemLotId,SortId,EquipModelCategory,EquipModelGender,ProtectorCategory,HeadEquip,BodyEquip,ArmEquip,LegEquip,DefenseMaterial,DefenseMaterialSfx,IconIdM,IconIdF,PartsDmgType,PartsDamageRate,DefenseMaterial_Weak,DefenseMaterialSfx_Weak,KnockBack,KnockbackBounceRate,KnockbackParamId,SaDurability,CorectSARecover,DefFlickPower,FlickDamageCutRate,Set,DefensePhysics,DefenseBlow,DefenseSlash,DefenseThrust,DefenseMagic,DefenseFire,DefenseThunder,ResistBlood,ResistPoison,ResistCurse,Poise,ResidentSpEffectId,ResidentSpEffectId2,ResidentSpEffectId3,TrophySGradeId,IsDeposit,DisableMultiDropShare,SimpleModelForDlc,MaterialSetId,ReinforceTypeId,OriginEquipPro,OriginEquipPro1,OriginEquipPro2,OriginEquipPro3,OriginEquipPro4,OriginEquipPro5,OriginEquipPro6,OriginEquipPro7,OriginEquipPro8,OriginEquipPro9,OriginEquipPro10,OriginEquipPro11,OriginEquipPro12,OriginEquipPro13,OriginEquipPro14,OriginEquipPro15,UseFaceScale,InvisibleFlag00,InvisibleFlag01,InvisibleFlag02,InvisibleFlag03,InvisibleFlag04,InvisibleFlag05,InvisibleFlag06,InvisibleFlag07,InvisibleFlag08,InvisibleFlag09,InvisibleFlag10,InvisibleFlag11,InvisibleFlag12,InvisibleFlag13,InvisibleFlag14,InvisibleFlag15,InvisibleFlag16,InvisibleFlag17,InvisibleFlag18,InvisibleFlag19,InvisibleFlag20,InvisibleFlag21,InvisibleFlag22,InvisibleFlag23,InvisibleFlag24,InvisibleFlag25,InvisibleFlag26,InvisibleFlag27,InvisibleFlag28,InvisibleFlag29,InvisibleFlag30,InvisibleFlag31,InvisibleFlag32,InvisibleFlag33,InvisibleFlag34,InvisibleFlag35,InvisibleFlag36,InvisibleFlag37,InvisibleFlag38,InvisibleFlag39,InvisibleFlag40,InvisibleFlag41,InvisibleFlag42,InvisibleFlag43,InvisibleFlag44,InvisibleFlag45,InvisibleFlag46,InvisibleFlag47,FaceScaleM_ScaleX,FaceScaleM_ScaleZ,FaceScaleM_MaxX,FaceScaleM_MaxZ,FaceScaleF_ScaleX,FaceScaleF_ScaleZ,FaceScaleF_MaxX,FaceScaleF_MaxZ,QwcId,ShopLv
953000,512,9290,100,200,Black Iron Leggings,100,3000,100,?????,101320,9.2,,73000,101310,101300,67,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1027,1027,3,1.1,3,56,0,0,255,600,-0.1,600,255,Black Iron,40,38,46,40,17,30,13,25,14,8,18,6231,6300,-1,8,FALSE,FALSE,FALSE,7100,25,73000,73000,73000,73000,73000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
950000,16,9200,1,200,Smough's Helm,100,3500,100,?????,-1,6.8,,80000,-1,-1,175,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1028,1028,0,1.1,0,56,0,0,255,700,-0.1,700,255,Smough's,40,34.8,46,40,19,26,21,21,12,5,14,6201,6300,-1,5,FALSE,FALSE,FALSE,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,0
951000,6469,9200,1,200,Smough's Armor,100,3500,100,?????,-1,17.6,,81000,-1,-1,176,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1029,1029,0,1,1,56,0,0,255,700,-0.1,700,255,Smough's,106,92.2,121.9,106,52,66,59,54,28,9,35,6211,6300,-1,9,FALSE,TRUE,FALSE,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9200,1,200,Smough's Gauntlets,100,3500,100,??????,-1,10.4,,82000,-1,-1,177,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1030,1030,0,1.1,2,56,0,0,255,700,-0.1,700,255,Smough's,61,53.1,70.2,61,31,40,33,33,16,5,21,6221,6300,-1,5,FALSE,FALSE,FALSE,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9200,1,200,Smough's Leggings,100,3500,100,??????,-1,10.4,,83000,-1,-1,178,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1031,1031,3,1.1,3,56,0,0,255,700,-0.1,700,255,Smough's,61,53.1,70.2,61,31,40,33,33,16,5,21,6231,6300,-1,5,FALSE,FALSE,FALSE,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9210,1,200,Six-Eyed Helm of the Channelers,100,1200,100,???????,-1,3.9,,90000,-1,-1,161,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1032,1032,0,1.1,0,57,0,0,255,300,-0.1,300,255,Channeler's,20,19.2,22.8,20,18,17,13,15,13,0,5,-1,6300,-1,0,FALSE,FALSE,FALSE,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,0
951000,26945,9210,1,200,Robe of the Channelers,100,1200,100,??????,-1,10.1,,91000,-1,-1,162,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1033,1033,0,1,1,57,0,0,255,300,-0.1,300,255,Channeler's,53,50.9,60.4,53,45,45,35,38,33,0,12,-1,6300,-1,0,FALSE,TRUE,FALSE,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9210,1,200,Gauntlets of the Channelers,100,1200,100,??????,-1,3,,92000,-1,-1,163,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1034,1034,0,1.1,2,57,0,0,255,300,-0.1,300,255,Channeler's,17,16.3,19.4,17,13,13,0,12,10,0,3,-1,6300,-1,0,FALSE,FALSE,FALSE,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9210,1,200,Waistcloth of the Channelers,100,1200,100,???????,-1,6,,93000,-1,-1,164,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1035,1035,3,1.1,3,57,0,0,255,300,-0.1,300,255,Channeler's,32,30.7,36.5,32,27,27,30,23,20,0,7,-1,6300,-1,0,FALSE,FALSE,FALSE,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9220,1000,200,Helm of Favor,100,4000,100,????,101320,4.5,,100000,101310,101300,211,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1036,1036,0,1.1,0,56,0,0,255,500,-0.1,500,255,Favor,18,17.1,20.9,18,10,11,7,11,8,8,8,-1,6300,-1,8,FALSE,FALSE,FALSE,7100,11,100000,100000,100000,100000,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,1,1,1,1,-1,100
951000,6465,9220,1000,200,Embraced Armor of Favor,100,4000,100,???????,101320,11.7,,101000,101310,101300,212,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1037,1037,3,1,1,56,0,0,255,500,-0.1,500,255,Favor,48,45.6,55.7,48,23,30,19,28,22,22,20,-1,6300,-1,22,FALSE,TRUE,FALSE,7100,28,101000,101000,101000,101000,101000,101000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
952000,0,9220,1000,200,Gauntlets of Favor,100,4000,100,?????,101320,5,,102000,101310,101300,213,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1038,1038,0,1.1,2,56,0,0,255,500,-0.1,500,255,Favor,21,19.9,24.4,21,10,12,8,11,10,10,8,-1,6300,-1,10,FALSE,FALSE,FALSE,7100,11,102000,102000,102000,102000,102000,102000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
953000,512,9220,1000,200,Leggings of Favor,100,4000,100,?????,101320,6.9,,103000,101310,101300,214,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1039,1039,3,1.1,3,56,0,0,255,500,-0.1,500,255,Favor,28,26.6,32.5,28,14,18,11,15,14,14,11,-1,6300,-1,14,FALSE,FALSE,FALSE,7100,15,103000,103000,103000,103000,103000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
950000,16,9510,100,200,Helm of the Wise,100,4000,100,?????,-1,5.1,,110000,-1,-1,68,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1040,1040,3,1.1,0,57,0,0,255,500,-0.1,500,255,Adventurer's,18,17.1,20.7,18,12,13,10,11,7,18,8,-1,6300,-1,18,FALSE,FALSE,FALSE,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,1,1,1,1,-1,0
951000,-5951,9510,100,200,Armor of the Glorious,100,2500,100,?????,-1,13.3,,111000,-1,-1,69,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1041,1041,3,1,1,57,0,0,255,500,-0.1,500,255,Adventurer's,47,44.6,54.1,47,31,34,25,28,19,24,20,6210,6300,-1,24,FALSE,TRUE,FALSE,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9510,100,200,Gauntlets of the Vanquisher,100,2000,100,??????,-1,3,,112000,-1,-1,70,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1042,1042,3,1.1,2,57,0,0,255,500,-0.1,500,255,Adventurer's,11,10.5,12.7,11,7,7,6,6,5,4,4,-1,6300,-1,4,FALSE,FALSE,FALSE,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9510,100,200,Boots of the Explorer,100,2000,100,??????,-1,4,,113000,-1,-1,71,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1043,1043,3,1.1,3,57,0,0,255,500,-0.1,500,255,Adventurer's,14,13.3,16.1,14,10,11,7,8,6,5,6,-1,6300,-1,5,FALSE,FALSE,FALSE,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9240,100,200,Stone Helm,100,1600,100,???,-1,6.8,,120000,-1,-1,219,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1044,1044,0,1.1,0,56,0,0,255,800,-0.1,800,255,Stone,35,32.9,40.3,35,17,21,21,17,6,0,15,6201,6300,-1,0,FALSE,FALSE,FALSE,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,1.09,1.13,1,1,1.09,1.13,-1,0
951000,-5951,9240,100,200,Stone Armor,100,1600,100,???,-1,17.6,,121000,-1,-1,220,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1045,1045,0,1,1,56,0,0,255,800,-0.1,800,255,Stone,91,85.5,104.7,91,45,54,54,45,16,0,39,6211,6300,-1,0,FALSE,TRUE,FALSE,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9240,100,200,Stone Gauntlets,100,1600,100,????,-1,10.4,,122000,-1,-1,221,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1046,1046,0,1.1,2,56,0,0,255,800,-0.1,800,255,Stone,54,50.8,62.1,54,27,33,33,27,10,0,23,6221,6300,-1,0,FALSE,FALSE,FALSE,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9240,100,200,Stone Leggings,100,1600,100,????,-1,10.4,,123000,-1,-1,222,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1047,1047,3,1.1,3,56,0,0,255,800,-0.1,800,255,Stone,54,50.8,62.1,54,27,33,33,27,10,0,23,6231,6300,-1,0,FALSE,FALSE,FALSE,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,32,9250,1,200,Crystalline Helm,100,15000,100,??????,-1,4.2,,130000,-1,-1,76,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1048,1048,0,1.5,0,58,0,0,255,150,-0.1,150,255,Crystalline,25,21.3,28.8,25,8,6,2,6,0,0,6,-1,6300,-1,0,TRUE,FALSE,FALSE,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,0
951000,-5951,9250,1,200,Crystalline Armor,100,15000,100,??????,-1,10.9,,131000,-1,-1,77,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1049,1049,0,1,1,58,0,0,255,150,-0.1,150,255,Crystalline,59,50.1,67.9,59,21,15,7,15,0,0,16,-1,6300,-1,0,TRUE,TRUE,FALSE,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9250,1,200,Crystalline Gauntlets,100,15000,100,???????,-1,6.4,,132000,-1,-1,78,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1050,1050,0,1.1,2,58,0,0,255,150,-0.1,150,255,Crystalline,37,31.5,42.6,37,12,9,4,9,0,0,9,-1,6300,-1,0,TRUE,FALSE,FALSE,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9250,1,200,Crystalline Leggings,100,15000,100,???????,-1,6.4,,133000,-1,-1,79,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1051,1051,3,1.1,3,58,0,0,255,150,-0.1,150,255,Crystalline,37,31.5,42.6,37,12,9,4,9,0,0,9,-1,6300,-1,0,TRUE,FALSE,FALSE,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
