"Id","Value"
"314500","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"314600","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"314700","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"314800","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"314900","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315000","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315100","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315200","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315300","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315400","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315500","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315600","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"315700","Weapon type: Greatsword
Attack type: Regular

Greatsword born from the soul of Gwyn,
Lord of Cinder. As bearer of the ultimate
soul, Gwyn wielded the bolts of the sun,
but before linking the fire, divided that
power amongst his children, and set off with
only this greatsword as his companion."
"350000","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350100","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350200","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350300","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350400","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350500","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350600","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350700","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350800","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"350900","Weapon type: Ultra Greatsword
Attack type: Regular

One of the gigantic straight greatswords.

As the name suggests, the Zweihander is held
with two hands, but its wielder must still be
inhumanly strong. It is this great weight
that sends foes flying when hit solidly."
"351000","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351100","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351200","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351300","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351400","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351500","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351600","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351700","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351800","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"351900","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

One of the gigantic straight greatswords.

Very few have what it takes to wield this
incredibly heavy, damage-dealing monster.
A favorite of the Knights Berenike, known for
their heavy armor, and Black Iron Tarkus."
"352000","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352100","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352200","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352300","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352400","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352500","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352600","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352700","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352800","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"352900","Weapon type: Ultra Greatsword
Attack type: Regular

The lesser Capra demons use these greatswords
in pairs. The blade is cast iron and hooked.

The sword is imbued with no particular magic,
but for those who have the strength, its
great weight will smash foes mercilessly."
"354000","Weapon type: Ultra Greatsword
Attack type: Regular

This sword, one of the rare dragon weapons,
came from the tail of the stone dragon of
Ash Lake, descendant of the ancient dragons.

Its great mystical power will be unleashed
when wielded with two hands."
"355000","Weapon type: Ultra Greatsword
Attack type: Regular/Thrust

Greatsword of the black knights who wander
Lordran. Used to face chaos demons.

The large motion that puts the weight of the
body into the attack reflects the great size
of their adversaries long ago.

"
"400000","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400100","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400200","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400300","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400400","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400500","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400600","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400700","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400800","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"400900","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The scimitar's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales.


"
"401000","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401100","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401200","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401300","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401400","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401500","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401600","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401700","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401800","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"401900","Weapon type: Curved Sword
Attack type: Slash

Small curved sword. Each hit inflicts little
damage, but fluid chain attacks are deadly.

The falchion's sharp slashing attacks are
effective against cloth and flesh, but not
against metal armor or tough scales."
"402000","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402100","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402200","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402300","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402400","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402500","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402600","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402700","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402800","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"402900","Weapon type: Curved Sword
Attack type: Slash

Curved sword with sharply curved blade.

Created by Arstor, Earl of Carim.
Requires great skill to wield, but evades
shield defense to sneak in damage."
"403000","Weapon type: Curved Sword
Attack type: Slash/Thrust

Jagged blade wielded by New Londo ghosts.
Violent thrust attack.

One of the cursed weapons.
Inflicts damage to ghosts."
"405000","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405100","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405200","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405300","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405400","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405500","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405600","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405700","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405800","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"405900","Weapon type: Curved Sword
Attack type: Slash

Curved sword of Anor Londo painting guards.
Unique shape with flat tip.
The guardians, who strike down those who
dare threaten the paintings, attack in a
continuous, circular dancing motion,
a technique passed down through generations."
"406000","Weapon type: Curved Sword
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
Like Quelaag's body, the sword features
shells, spikes, and a coating of chaos fire.
Power affected by wielder's humanity.

"
"406100","Weapon type: Curved Sword
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
Like Quelaag's body, the sword features
shells, spikes, and a coating of chaos fire.
Power affected by wielder's humanity.

"
"406200","Weapon type: Curved Sword
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
Like Quelaag's body, the sword features
shells, spikes, and a coating of chaos fire.
Power affected by wielder's humanity.

"
"406300","Weapon type: Curved Sword
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
Like Quelaag's body, the sword features
shells, spikes, and a coating of chaos fire.
Power affected by wielder's humanity.

"
"406400","Weapon type: Curved Sword
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
Like Quelaag's body, the sword features
shells, spikes, and a coating of chaos fire.
Power affected by wielder's humanity.

"
"406500","Weapon type: Curved Sword
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
Like Quelaag's body, the sword features
shells, spikes, and a coating of chaos fire.
Power affected by wielder's humanity.

"
"450000","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450100","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450200","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450300","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450400","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450500","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450600","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450700","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful occult energy
which restores HP with each hit."
"450800","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful heretical energy,
this sword absorbs HP upon a foe's death."
"450900","Weapon type: Curved Greatsword
Attack type: Slash

A curved greatsword used in a
mysterious ancient rite.

Imbued with a frightful heretical energy,
this sword absorbs HP upon a foe's death."
"451000","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451100","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451200","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451300","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451400","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451500","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451600","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451700","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451800","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"451900","Weapon type: Curved Greatsword
Attack type: Slash

Giant curved sword forged using special
methods in an Eastern land.
This unparalleled weapon cuts like a Katana
but is heavier than a Nata machete.
Requires extreme strength, dexterity,
and stamina to wield.
"
"453000","Weapon type: Curved Greatsword
Attack type: Slash/Thrust

Sword wielded only by servants of
Gravelord Nito, the first of the dead.
Crafted from the bones of the fallen.

The miasma of death exudes from the sword,
a veritable toxin to any living being.
"
"454000","King's Greatswords"
"500000","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500100","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500200","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500300","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500400","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500500","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500600","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500700","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500800","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"500900","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Known for its brisk slashing motions.

The Uchigatana cuts beautifully and causes
bleeding, but its blade is easily nicked.






"
"501000","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501100","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501200","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501300","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501400","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501500","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501600","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501700","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501800","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"501900","Weapon type: Katana
Attack type: Slash/Thrust

Katana forged in an Eastern land.
Very unusual specimen with a long blade.

The blade is extremely long,
but as a result, quite easily broken.




"
"502000","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502100","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502200","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
